LFRESV UNO 1.030000 0. ;
LFRESV DOS 1.010000 -0.1704596 ;
LFRESV TRES 1.030000 -0.4726531 ;
LFRESV CUATRO 1.010000 -0.6504962 ;
LFRESV CINCO 1.006453 -0.1127967 ;
LFRESV SEIS 0.9781270 -0.2888303 ;
LFRESV SIETE 0.9610114 -0.4356067 ;
LFRESV OCHO 0.9486088 -0.6777253 ;
LFRESV NUEVE 0.9713754 -0.9150822 ;
LFRESV DIEZ 0.9834688 -0.7682210 ;
LFRESV ONCE 1.008261 -0.5883005 ;
